time,pressure,temperature,humidity,gyro_x,gyro_y,gyro_z,uv_index,ir_light,visible_light,eco2,tvoc,rawh2,rawethanol,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,latitude,longitude,altitude,speed,course
2021-03-27 10:14:28,101.74,13.21,33.81,-1.34,0.06,-0.85,0.65,988.0,378.0,400.0,7.0,15212.0,19593.0,-0.12,-0.04,0.99,7.18,-1.49,-41.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:30,101.74,13.24,33.91,-1.28,0.06,-0.92,0.65,979.0,378.0,400.0,1.0,15219.0,19600.0,-0.12,-0.04,0.99,7.73,-1.21,-40.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:33,101.74,13.22,33.93,-1.28,0.06,-0.79,0.64,989.0,376.0,400.0,1.0,15219.0,19593.0,-0.12,-0.04,1.0,7.2,-2.1,-41.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:35,101.74,13.21,33.82,-1.34,0.12,-0.61,0.65,999.0,377.0,400.0,2.0,15219.0,19600.0,-0.12,-0.04,0.99,7.45,-1.78,-43.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:37,101.74,13.22,33.73,-1.46,0.06,-0.73,0.67,1015.0,382.0,400.0,2.0,15221.0,19602.0,-0.12,-0.04,0.99,7.18,-1.54,-42.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:39,101.74,13.22,33.77,-1.4,0.06,-0.73,0.66,1021.0,381.0,400.0,0.0,15219.0,19594.0,-0.12,-0.04,0.99,7.43,-2.08,-42.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:41,101.73,13.21,33.7,-2.87,-0.49,1.77,0.68,1021.0,383.0,400.0,5.0,15220.0,19593.0,-0.15,-0.09,0.98,5.37,-1.31,-40.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:44,101.74,13.22,33.7,-1.28,0.0,-1.4,0.67,1016.0,381.0,400.0,8.0,15209.0,19592.0,-0.15,-0.05,0.99,3.94,-2.43,-39.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:46,101.74,13.22,33.7,-1.34,0.31,-0.73,0.68,1018.0,383.0,400.0,5.0,15218.0,19598.0,-0.16,-0.07,0.99,3.91,-2.21,-39.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:49,101.74,13.24,33.73,-1.34,0.0,-0.98,0.66,1018.0,381.0,400.0,8.0,15215.0,19589.0,-0.16,-0.07,0.99,4.26,-2.31,-39.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:52,101.74,13.24,33.74,-1.28,0.12,-0.92,0.66,1020.0,381.0,400.0,5.0,15221.0,19599.0,-0.16,-0.07,0.99,4.11,-1.9,-39.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:55,101.73,13.26,33.67,-2.32,0.49,2.75,0.65,1003.0,378.0,400.0,3.0,15215.0,19597.0,-0.04,-0.08,1.03,2.59,-2.12,-37.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:14:58,101.74,13.28,33.74,-1.28,0.18,-0.67,0.65,1002.0,378.0,400.0,0.0,15224.0,19606.0,-0.19,-0.11,0.98,2.34,-1.75,-37.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:15:49,101.74,13.28,33.66,-1.4,0.24,-0.73,0.65,1002.0,378.0,400.0,8.0,15220.0,19603.0,-0.19,-0.11,0.98,2.56,-1.49,-37.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:15:52,101.74,13.28,33.66,-1.28,0.12,-0.73,0.65,1000.0,378.0,400.0,0.0,15218.0,19602.0,-0.18,-0.11,0.98,2.19,-1.37,-38.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:15:54,101.74,13.32,33.74,-1.16,0.12,-1.1,0.55,928.0,360.0,400.0,0.0,15243.0,19633.0,-0.24,0.06,0.97,5.22,-8.01,-28.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:15:56,101.74,13.26,33.6,-1.28,0.18,-0.85,0.56,923.0,361.0,400.0,0.0,15246.0,19638.0,-0.24,0.06,0.96,4.53,-7.35,-29.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:02,101.74,13.58,33.93,-1.22,0.24,-0.79,0.56,923.0,361.0,400.0,0.0,15252.0,19644.0,-0.24,0.06,0.97,4.38,-7.69,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:03,101.73,13.58,33.95,-1.22,0.12,-0.67,0.55,923.0,360.0,400.0,0.0,15243.0,19638.0,-0.24,0.06,0.97,4.32,-6.96,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:05,101.74,13.6,33.92,-1.4,0.06,-0.79,0.55,911.0,360.0,400.0,0.0,15240.0,19631.0,-0.24,0.06,0.97,5.15,-7.17,-29.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:07,101.73,13.58,33.99,-1.28,0.06,-1.46,0.54,913.0,357.0,400.0,0.0,15241.0,19641.0,-0.23,0.05,0.96,4.47,-7.64,-29.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:09,101.73,13.63,33.78,-1.34,0.12,-0.73,0.52,892.0,354.0,400.0,0.0,15245.0,19642.0,-0.25,0.06,0.96,4.5,-7.36,-28.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:12,101.74,13.65,34.02,-1.28,0.0,-0.92,0.55,913.0,359.0,400.0,0.0,15244.0,19643.0,-0.24,0.06,0.97,5.2,-7.2,-29.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:15,101.72,13.6,33.83,-1.28,0.18,-0.92,0.55,915.0,359.0,400.0,0.0,15253.0,19645.0,-0.24,0.06,0.96,5.52,-7.48,-29.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:17,101.73,13.62,33.87,-1.34,0.18,-0.85,0.55,916.0,360.0,400.0,0.0,15257.0,19638.0,-0.24,0.06,0.97,4.81,-7.71,-28.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:20,101.73,13.58,33.93,-1.34,0.18,-0.98,0.55,916.0,359.0,400.0,2.0,15257.0,19641.0,-0.24,0.06,0.97,4.86,-7.37,-28.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:22,101.73,13.6,33.89,-1.28,0.12,-0.73,0.54,903.0,358.0,400.0,0.0,15259.0,19648.0,-0.24,0.06,0.97,4.63,-7.89,-28.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:24,101.73,13.62,33.96,-1.1,0.06,-0.92,0.54,895.0,357.0,400.0,0.0,15253.0,19647.0,-0.24,0.06,0.97,5.16,-6.27,-28.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:27,101.73,13.52,33.87,-1.34,0.06,-0.67,0.54,899.0,358.0,400.0,0.0,15255.0,19654.0,-0.24,0.06,0.96,4.8,-7.37,-28.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:30,101.73,13.5,33.95,-1.46,0.12,-0.73,0.54,875.0,357.0,400.0,1.0,15261.0,19651.0,-0.24,0.06,0.96,4.63,-7.18,-28.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:32,101.73,13.52,33.85,-1.34,0.06,-0.92,0.53,868.0,355.0,400.0,0.0,15257.0,19645.0,-0.24,0.06,0.97,5.27,-7.59,-28.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:34,101.73,13.56,34.0,-1.34,0.18,-0.73,0.54,879.0,357.0,400.0,1.0,15257.0,19643.0,-0.24,0.06,0.97,4.52,-7.03,-29.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:35,101.72,13.58,33.79,-1.22,0.12,-0.79,0.55,896.0,357.0,400.0,2.0,15261.0,19650.0,-0.24,0.06,0.97,4.35,-7.65,-28.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:37,101.73,13.56,33.8,-1.46,0.06,-0.73,0.54,898.0,358.0,400.0,0.0,15270.0,19645.0,-0.24,0.06,0.97,4.81,-7.87,-29.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:38,101.73,13.56,33.83,-1.34,0.12,-0.85,0.54,896.0,358.0,400.0,0.0,15277.0,19657.0,-0.24,0.06,0.96,5.24,-7.2,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:39,101.73,13.52,33.67,-1.53,-3.48,1.4,0.54,893.0,357.0,400.0,0.0,15283.0,19654.0,-0.26,0.07,0.96,4.88,-7.58,-30.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:41,101.73,13.48,33.7,-1.22,0.24,-0.73,0.54,895.0,358.0,400.0,0.0,15281.0,19662.0,-0.24,0.06,0.96,5.05,-6.58,-28.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:45,101.73,13.5,33.7,-1.34,0.18,-0.79,0.51,858.0,353.0,400.0,0.0,15286.0,19663.0,-0.24,0.06,0.97,4.6,-7.81,-28.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:47,101.73,13.48,34.11,-1.28,0.31,-0.85,0.51,894.0,353.0,400.0,0.0,15279.0,19661.0,-0.24,0.06,0.97,4.6,-8.12,-29.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:49,101.73,13.52,33.72,-1.34,0.06,-0.73,0.53,913.0,357.0,400.0,4.0,15276.0,19663.0,-0.24,0.06,0.97,4.43,-7.14,-28.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:51,101.73,13.5,33.61,-1.34,0.06,-0.92,0.55,923.0,359.0,400.0,5.0,15273.0,19665.0,-0.24,0.06,0.97,4.48,-7.68,-29.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:53,101.72,13.5,33.74,-1.28,0.12,-0.67,0.56,924.0,361.0,400.0,0.0,15278.0,19666.0,-0.24,0.06,0.97,4.92,-7.43,-29.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:55,101.73,13.48,33.81,-1.22,0.18,-0.79,0.56,926.0,361.0,400.0,2.0,15277.0,19666.0,-0.24,0.06,0.97,4.3,-7.81,-29.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:16:58,101.73,13.47,33.74,-1.16,0.06,-0.67,0.56,926.0,360.0,400.0,6.0,15260.0,19656.0,-0.24,0.06,0.97,4.46,-7.64,-29.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:00,101.73,13.52,33.73,-1.22,0.0,-0.85,0.56,927.0,361.0,400.0,5.0,15258.0,19660.0,-0.24,0.06,0.97,4.93,-8.03,-29.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:02,101.73,13.52,33.71,-1.28,0.18,-0.85,0.56,928.0,361.0,400.0,3.0,15268.0,19665.0,-0.24,0.06,0.96,4.52,-7.76,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:04,101.73,13.52,33.86,-1.34,0.12,-0.79,0.56,924.0,361.0,400.0,0.0,15269.0,19664.0,-0.24,0.06,0.97,4.32,-7.51,-28.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:06,101.73,13.52,33.74,-1.46,0.12,-0.85,0.56,927.0,362.0,400.0,0.0,15257.0,19665.0,-0.24,0.06,0.96,4.58,-7.58,-28.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:08,101.73,13.54,33.83,-1.28,0.06,-0.98,0.56,927.0,361.0,400.0,0.0,15256.0,19664.0,-0.24,0.06,0.97,4.11,-7.14,-28.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:10,101.73,13.52,33.93,-1.22,0.06,-0.79,0.56,925.0,361.0,400.0,2.0,15251.0,19663.0,-0.24,0.06,0.97,4.52,-7.2,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:14,101.72,13.52,33.96,-1.16,0.18,-0.79,0.52,899.0,354.0,400.0,4.0,15250.0,19661.0,-0.24,0.06,0.97,5.05,-7.19,-28.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:16,101.74,13.48,34.03,-1.28,0.18,-0.79,0.54,898.0,358.0,400.0,9.0,15250.0,19658.0,-0.24,0.06,0.97,4.49,-7.73,-29.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:18,101.73,13.54,34.07,-1.22,0.12,-0.98,0.54,915.0,358.0,400.0,6.0,15259.0,19663.0,-0.24,0.06,0.97,4.36,-7.43,-29.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:21,101.73,13.48,34.08,-1.28,0.06,-0.79,0.56,922.0,361.0,400.0,2.0,15264.0,19663.0,-0.24,0.06,0.97,4.11,-7.78,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:23,101.74,13.48,33.95,-1.28,0.24,-0.73,0.55,921.0,361.0,400.0,2.0,15256.0,19659.0,-0.24,0.06,0.97,4.25,-7.5,-27.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:25,101.72,13.48,33.96,-1.34,0.06,-0.79,0.56,929.0,361.0,400.0,4.0,15257.0,19659.0,-0.24,0.06,0.96,4.17,-7.07,-28.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:27,101.73,13.45,33.93,-1.28,0.0,-0.73,0.56,928.0,361.0,400.0,3.0,15256.0,19661.0,-0.24,0.06,0.96,4.76,-7.74,-28.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:30,101.73,13.48,34.03,-1.28,0.12,-0.79,0.55,929.0,360.0,400.0,10.0,15251.0,19662.0,-0.24,0.06,0.97,4.87,-7.39,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:32,101.73,13.5,33.89,-1.28,0.0,-0.79,0.55,928.0,361.0,400.0,6.0,15250.0,19655.0,-0.24,0.06,0.97,4.7,-7.18,-28.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:34,101.73,13.47,34.05,-1.22,0.06,-0.85,0.56,928.0,361.0,400.0,7.0,15249.0,19656.0,-0.24,0.06,0.97,4.61,-7.19,-29.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:36,101.73,13.5,34.07,-1.28,0.06,-0.85,0.57,930.0,363.0,400.0,12.0,15242.0,19649.0,-0.24,0.06,0.96,4.43,-7.18,-29.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:39,101.73,13.5,34.12,-1.16,0.06,-0.67,0.55,928.0,360.0,400.0,8.0,15242.0,19654.0,-0.24,0.06,0.97,4.39,-7.48,-29.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:41,101.73,13.5,34.03,-1.16,0.12,-0.85,0.56,928.0,360.0,400.0,6.0,15241.0,19647.0,-0.24,0.06,0.97,4.86,-8.19,-28.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:43,101.73,13.54,34.1,-1.16,0.06,-0.85,0.56,930.0,361.0,400.0,11.0,15239.0,19652.0,-0.24,0.06,0.97,4.86,-6.97,-29.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:45,101.73,13.56,34.23,-1.22,0.06,-0.73,0.56,929.0,361.0,400.0,9.0,15236.0,19648.0,-0.24,0.06,0.97,4.64,-7.19,-27.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:48,101.73,13.48,34.12,-1.28,0.06,-0.67,0.56,929.0,361.0,400.0,12.0,15235.0,19650.0,-0.24,0.06,0.97,4.98,-7.81,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:50,101.74,13.5,34.13,-1.46,0.06,-0.73,0.56,928.0,362.0,400.0,14.0,15234.0,19645.0,-0.24,0.06,0.97,5.2,-6.76,-28.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:51,101.74,13.5,34.2,-1.28,0.12,-0.79,0.56,929.0,361.0,400.0,16.0,15236.0,19646.0,-0.24,0.06,0.97,4.63,-6.7,-29.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:52,101.74,13.54,34.2,-1.28,0.06,-0.73,0.56,929.0,361.0,400.0,12.0,15239.0,19648.0,-0.24,0.06,0.97,4.85,-6.63,-28.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:54,101.73,13.54,34.2,-1.28,0.06,-0.61,0.56,930.0,362.0,400.0,17.0,15232.0,19634.0,-0.24,0.06,0.97,4.96,-7.42,-29.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:55,101.74,13.52,34.26,-1.22,0.0,-0.85,0.56,929.0,362.0,400.0,20.0,15227.0,19636.0,-0.24,0.06,0.97,4.85,-6.98,-29.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:56,101.73,13.54,34.27,-1.28,0.12,-0.92,0.55,929.0,360.0,400.0,19.0,15228.0,19636.0,-0.24,0.06,0.97,4.55,-7.29,-28.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:17:58,101.73,13.56,34.14,-1.34,0.12,-0.85,0.56,929.0,361.0,400.0,18.0,15229.0,19637.0,-0.24,0.06,0.97,4.99,-7.84,-29.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:00,101.73,13.58,34.24,-1.34,0.12,-0.98,0.56,927.0,362.0,400.0,18.0,15231.0,19636.0,-0.24,0.06,0.97,4.14,-6.63,-29.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:01,101.73,13.54,34.25,-1.4,0.12,-0.85,0.56,927.0,361.0,400.0,21.0,15229.0,19638.0,-0.24,0.06,0.97,4.58,-7.12,-28.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:03,101.73,13.58,34.2,-1.28,0.06,-0.67,0.56,928.0,361.0,400.0,19.0,15229.0,19634.0,-0.24,0.06,0.97,4.53,-7.54,-28.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:05,101.74,13.62,34.35,-1.22,0.24,-0.73,0.56,927.0,362.0,400.0,29.0,15229.0,19630.0,-0.24,0.06,0.97,4.81,-6.98,-29.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:07,101.74,13.6,34.3,-1.16,-0.06,-0.85,0.56,926.0,361.0,400.0,24.0,15224.0,19631.0,-0.24,0.06,0.97,4.13,-6.73,-28.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:08,101.74,13.58,34.31,-1.22,-0.06,-0.79,0.56,929.0,361.0,400.0,21.0,15230.0,19628.0,-0.24,0.06,0.97,4.48,-7.51,-29.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:10,101.73,13.65,34.47,-1.34,0.06,-0.79,0.55,928.0,360.0,400.0,27.0,15221.0,19632.0,-0.24,0.06,0.97,4.86,-7.54,-28.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:12,101.73,13.62,34.47,-1.1,0.18,-0.79,0.56,928.0,362.0,400.0,26.0,15224.0,19625.0,-0.24,0.06,0.97,4.81,-6.29,-30.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:13,101.74,13.62,34.39,-9.03,-3.48,-3.48,0.57,939.0,364.0,400.0,23.0,15219.0,19626.0,-0.22,0.11,0.98,9.99,-10.35,-29.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:15,101.73,13.63,34.42,-5.25,0.79,-4.58,0.55,901.0,359.0,400.0,26.0,15223.0,19630.0,-0.17,0.06,0.95,14.48,-11.24,-31.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:16,101.74,13.63,34.62,-1.34,-0.06,-0.73,0.55,908.0,360.0,400.0,22.0,15218.0,19629.0,-0.31,-0.01,0.95,10.16,-8.95,-31.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:17,101.74,13.67,34.62,-1.28,0.12,-0.67,0.55,903.0,360.0,400.0,0.0,15280.0,19673.0,-0.31,-0.01,0.95,10.47,-9.66,-32.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:19,101.74,13.39,34.17,-1.22,0.24,-0.79,0.54,903.0,358.0,400.0,0.0,15277.0,19671.0,-0.31,-0.01,0.95,10.35,-9.63,-32.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:20,101.74,13.37,33.99,-1.28,0.06,-0.73,0.55,904.0,360.0,400.0,2.0,15281.0,19675.0,-0.31,-0.01,0.95,10.05,-9.27,-30.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:21,101.73,13.39,33.99,-1.28,0.06,-0.73,0.54,904.0,357.0,400.0,0.0,15281.0,19679.0,-0.31,-0.01,0.95,10.33,-8.84,-30.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:22,101.73,13.37,34.08,-1.28,0.12,-0.85,0.54,904.0,358.0,400.0,1.0,15284.0,19678.0,-0.31,-0.01,0.95,10.85,-9.45,-31.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:25,101.74,13.35,33.99,-1.4,0.12,-0.73,0.55,903.0,359.0,400.0,7.0,15284.0,19671.0,-0.31,-0.01,0.95,10.62,-9.06,-31.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:26,101.74,13.34,34.07,5.92,-2.62,-1.34,0.55,904.0,358.0,400.0,0.0,15283.0,19664.0,-0.31,-0.14,1.03,10.31,-9.17,-31.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:28,101.74,13.35,34.11,-1.34,0.12,-0.79,0.54,902.0,358.0,400.0,4.0,15281.0,19669.0,-0.31,-0.01,0.95,10.14,-9.55,-30.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:29,101.74,13.39,34.07,-1.28,0.12,-0.85,0.54,904.0,357.0,400.0,4.0,15280.0,19671.0,-0.31,-0.02,0.95,10.36,-8.97,-31.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:30,101.74,13.35,34.03,-1.34,0.12,-0.73,0.54,903.0,358.0,400.0,2.0,15287.0,19674.0,-0.31,-0.01,0.95,10.18,-9.16,-31.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:32,101.74,13.34,33.96,-1.34,0.18,-0.67,0.54,904.0,360.0,400.0,0.0,15288.0,19675.0,-0.31,-0.01,0.95,10.03,-9.61,-32.1,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:33,101.74,13.35,33.97,-1.28,0.18,-0.79,0.55,902.0,359.0,400.0,3.0,15293.0,19681.0,-0.31,-0.02,0.95,10.35,-9.68,-31.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:34,101.74,13.3,33.92,-1.22,0.06,-0.79,0.54,901.0,358.0,400.0,2.0,15295.0,19688.0,-0.31,-0.02,0.95,10.03,-9.44,-31.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:35,101.73,13.32,33.88,-1.22,0.18,-0.61,0.55,903.0,360.0,400.0,0.0,15298.0,19687.0,-0.31,-0.02,0.95,10.61,-9.17,-31.2,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:37,101.74,13.32,33.88,-1.4,0.31,-0.79,0.55,902.0,358.0,400.0,3.0,15303.0,19686.0,-0.31,-0.02,0.95,10.64,-8.94,-30.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:38,101.74,13.34,33.78,-1.34,0.06,-0.98,0.54,903.0,358.0,400.0,0.0,15305.0,19686.0,-0.31,-0.01,0.95,10.31,-9.03,-31.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:43,101.74,13.34,33.7,-1.16,0.18,-0.73,0.54,903.0,358.0,400.0,8.0,15293.0,19678.0,-0.31,-0.02,0.95,9.8,-9.06,-31.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:47,101.74,13.35,33.87,-1.22,0.37,-0.79,0.54,903.0,358.0,400.0,5.0,15297.0,19692.0,-0.31,-0.02,0.95,9.94,-9.06,-30.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:49,101.74,13.3,33.81,-1.28,0.06,-0.73,0.55,903.0,359.0,400.0,5.0,15300.0,19684.0,-0.31,-0.01,0.95,10.57,-9.46,-32.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:51,101.74,13.37,33.67,-1.28,0.18,-0.67,0.55,903.0,359.0,400.0,0.0,15305.0,19684.0,-0.31,-0.01,0.95,10.19,-9.68,-31.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:54,101.74,13.26,33.75,-1.28,0.06,-0.92,0.54,902.0,358.0,400.0,0.0,15304.0,19683.0,-0.31,-0.02,0.95,10.21,-9.23,-31.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:56,101.74,13.26,33.8,-1.77,-0.73,3.78,0.54,903.0,358.0,400.0,6.0,15298.0,19683.0,-0.26,0.04,0.94,10.52,-8.37,-31.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:18:59,101.73,13.3,33.72,-2.44,1.59,0.49,0.55,904.0,359.0,400.0,1.0,15300.0,19685.0,-0.23,-0.12,0.91,9.75,-8.85,-30.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:01,101.74,13.28,33.72,0.49,-0.06,1.04,0.54,906.0,358.0,400.0,6.0,15301.0,19692.0,-0.22,-0.05,0.91,10.68,-9.33,-31.6,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:03,101.74,13.34,33.75,-0.92,-0.55,-1.4,0.55,901.0,357.0,400.0,0.0,15299.0,19684.0,-0.31,-0.02,0.95,10.01,-9.11,-31.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:05,101.74,13.28,33.83,-1.28,-0.06,-0.85,0.55,904.0,359.0,400.0,6.0,15295.0,19687.0,-0.31,0.03,0.93,9.78,-9.02,-31.7,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:06,101.74,13.26,33.81,-2.56,-1.71,3.11,0.55,902.0,359.0,400.0,8.0,15293.0,19693.0,-0.42,-0.07,0.93,8.92,-8.58,-31.3,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:09,101.74,13.3,33.81,-1.28,0.0,-0.61,0.55,903.0,360.0,400.0,8.0,15291.0,19683.0,-0.32,-0.02,0.94,9.69,-9.11,-30.8,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:11,101.74,13.28,33.76,-1.28,0.06,-0.73,0.54,905.0,358.0,400.0,5.0,15288.0,19686.0,-0.32,-0.02,0.95,9.52,-8.98,-31.4,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:13,101.74,13.28,33.91,-1.28,0.18,-0.73,0.54,902.0,359.0,400.0,12.0,15286.0,19686.0,-0.32,-0.02,0.95,9.53,-8.31,-32.5,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:14,101.74,13.28,33.98,-1.28,0.18,-0.92,0.55,901.0,359.0,400.0,12.0,15287.0,19682.0,-0.32,-0.02,0.94,9.89,-8.63,-30.9,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:15,101.73,13.24,33.91,-1.22,0.18,-0.85,0.54,904.0,358.0,400.0,9.0,15293.0,19686.0,-0.32,-0.02,0.95,9.28,-7.95,-32.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:16,101.74,13.21,33.93,-1.22,0.06,-0.55,0.55,902.0,359.0,400.0,10.0,15293.0,19682.0,-0.32,-0.02,0.95,9.81,-8.9,-31.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:18,101.74,13.24,33.85,-1.28,0.06,-0.73,0.55,900.0,359.0,400.0,5.0,15298.0,19686.0,-0.32,-0.02,0.95,9.02,-8.78,-31.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:19:19,101.74,13.17,33.87,-1.28,0.0,-0.85,0.55,902.0,358.0,400.0,5.0,15308.0,19690.0,-0.32,-0.02,0.95,9.29,-8.92,-31.8,0.0,0.0,0.0,0.0,0.0
